"","id","nsib79","afqtrev","urban14","male","mfinc1617","black","hisp","mhsgrad","mscoll","fhsgrad","fscoll","intact","mfinc1617q1","mfinc1617q2","mfinc1617q3","mfinc1617q4","mfinc1617q","afqtq1","afqtq2","afqtq3","afqtq4","afqtq","momageatbirth","dob62","dob63","dob64","hgc2122","hga2122","Dhgacoll2122","Dhgacoll2223","Dhgacoll2324","Dhgchs2122","Dhgchs2223","Dhgchs2324","fedmiss"
"2239",5419,3,91,0,1,3.69799554565702,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,4,23,0,0,0,15,16,1,1,1,1,1,1,0
"2240",5420,3,87,0,1,3.27219777282851,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,4,14,1,0,0,14,15,1,1,1,1,1,1,0
"2241",5426,2,45,1,0,4.47138628180097,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,18,0,1,0,14,14,1,1,1,1,1,1,0
"2242",5429,4,80,0,0,4.5054429212819,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,32,0,0,1,12,12,0,0,0,1,1,1,0
"2243",5432,3,84,0,1,3.93940088105727,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,4,36,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"2244",5435,2,66,0,1,3.30178173719376,0,0,1,0,1,0,1,0,1,0,0,2,0,0,1,0,3,23,0,0,0,12,12,0,0,0,1,1,1,0
"2245",5436,2,29,0,0,4.02289086859688,0,0,1,0,1,0,1,0,1,0,0,2,0,1,0,0,2,25,1,0,0,12,12,0,0,0,1,1,1,0
"2246",5438,4,95,0,0,4.49042316258352,0,0,1,1,1,1,1,0,1,0,0,2,0,0,0,1,4,28,0,0,0,15,16,1,1,1,1,1,1,0
"2247",5439,4,94,0,1,4.49861158129176,0,0,1,1,1,1,1,0,1,0,0,2,0,0,0,1,4,25,1,0,0,15,16,1,1,1,1,1,1,0
"2248",5440,4,86,0,1,4.29791670771699,0,0,1,1,1,1,1,0,1,0,0,2,0,0,0,1,4,27,0,0,1,12,13,1,1,1,1,1,1,0
"2249",5441,2,28,1,1,5.28285077951002,0,0,1,1,1,1,1,0,0,1,0,3,0,1,0,0,2,26,0,0,0,14,15,1,1,1,1,1,1,0
"2250",5442,2,25,1,0,5.28285077951002,0,0,1,1,1,1,1,0,0,1,0,3,0,1,0,0,2,27,0,1,0,13,14,1,1,1,1,1,1,0
"2251",5443,4,2,1,1,1.056570155902,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,32,0,0,0,12,12,0,0,0,1,1,1,0
"2252",5444,3,16,0,1,1.55204035242291,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,22,0,1,0,8,9,0,0,0,0,0,0,0
"2253",5445,4,29,0,0,1.78474713656388,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2,30,0,1,0,14,14,1,1,1,1,1,1,0
"2254",5447,3,5,0,1,2.764410155902,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,26,1,0,0,8,9,0,0,0,0,0,0,0
"2255",5448,4,2,1,0,5.28285077951002,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,1,19,0,0,0,7,7,0,0,0,0,0,0,0
"2256",5449,4,5,1,1,3.5664629632236,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,22,0,0,1,7,8,0,0,0,0,0,0,0
"2257",5451,3,30,0,1,5.83015412026726,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,24,1,0,0,12,12,0,0,0,1,1,1,0
"2258",5452,1,36,0,0,3.73312650334076,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,2,19,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"2259",5453,1,22,1,0,6.60356347438753,0,0,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,23,0,0,0,12,13,1,1,1,1,1,1,0
"2260",5454,1,25,1,0,7.63586297166824,0,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,27,0,0,1,12,12,0,0,0,1,1,1,0
"2261",5456,3,8,1,1,1.98108454490436,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,44,0,0,1,12,12,0,0,0,1,1,1,0
"2262",5461,7,2,1,1,1.89748983124798,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,39,0,0,1,8,9,0,0,0,0,0,0,0
"2263",5462,4,11,1,0,2.11314031180401,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,19,0,0,0,12,12,0,0,0,1,1,1,0
"2264",5463,4,18,1,1,2.20272070484581,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,22,0,1,0,12,12,0,0,0,1,1,1,0
"2265",5464,2,8,1,0,0.593,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,NA,0,1,0,13,14,1,1,1,1,1,1,0
"2266",5467,4,10,1,0,2.95664052863436,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,29,0,1,0,12,12,0,0,0,1,1,1,0
"2267",5468,5,4,1,1,0.890160356347439,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,18,1,0,0,8,8,0,0,0,0,0,0,0
"2268",5469,5,3,1,0,0.877744493392071,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,23,0,0,1,6,7,0,0,0,0,0,0,0
"2269",5470,10,38,1,1,1.39150289532294,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,41,0,0,0,12,12,0,0,0,1,1,1,0
"2270",5471,10,6,1,0,1.12508035242291,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,43,0,1,0,12,12,0,0,0,1,1,1,0
"2271",5472,1,76,1,0,3.66511719554566,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,1,4,22,1,0,0,12,13,1,1,1,1,1,1,0
"2272",5474,1,52,1,0,3.32988650334076,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,3,24,1,0,0,12,13,1,1,1,1,1,1,0
"2273",5480,6,7,1,0,2.34953392070485,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,43,0,1,0,11,12,0,0,0,0,0,0,0
"2274",5481,0,93,1,0,4.744,0,0,1,0,1,1,0,0,1,0,0,2,0,0,0,1,4,24,0,1,0,15,16,1,1,1,1,1,1,0
"2275",5485,5,19,1,0,0.996109132876384,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,34,0,0,1,15,16,1,1,1,1,1,1,0
"2276",5486,1,21,1,0,8.84085077951002,0,0,1,1,1,0,1,0,0,0,1,4,0,1,0,0,2,23,1,0,0,12,12,0,0,0,1,1,1,0
"2277",5490,1,18,1,1,6.51335879732739,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,22,0,0,0,12,13,1,1,1,1,1,1,0
"2278",5491,1,41,1,1,9.11291759465479,0,0,1,0,1,0,1,0,0,0,1,4,0,1,0,0,2,22,1,0,0,12,12,0,0,0,1,1,1,0
"2279",5494,2,45,0,1,5.22117349665924,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,3,24,1,0,0,12,12,0,0,0,1,1,1,0
"2280",5500,1,45,0,1,4.35737444933921,0,0,1,0,1,1,1,0,1,0,0,2,0,0,1,0,3,25,0,0,1,14,14,1,1,1,1,1,1,0
"2281",5501,0,21,0,1,2.05642995594714,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,19,0,1,0,13,13,1,1,1,1,1,1,0
"2282",5502,1,18,0,0,4.64415412026726,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,22,1,0,0,12,12,0,0,0,1,1,1,0
"2283",5503,1,47,1,1,0.660356347438753,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,3,29,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"2284",5504,2,73,0,1,1.72893094625551,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,4,21,0,1,0,15,16,1,1,1,1,1,1,0
"2285",5506,3,13,0,0,4.90346285077951,0,0,0,0,1,0,1,0,1,0,0,2,1,0,0,0,1,18,1,0,0,9,10,0,0,0,0,0,0,0
"2286",5510,3,13,0,0,5.28285077951002,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,1,17,0,0,0,12,12,0,0,0,1,1,1,0
"2287",5512,1,53,0,1,3.51019427312775,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,25,0,1,0,11,12,0,0,1,0,0,1,0
"2288",5514,4,37,1,1,3.30385738131764,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3,18,0,0,1,12,12,0,0,0,1,1,1,0
"2289",5515,1,63,1,0,1.45278396436526,1,0,1,0,NA,NA,0,1,0,0,0,1,0,0,1,0,3,27,1,0,0,13,14,1,1,1,1,1,1,1
"2290",5517,3,2,1,1,2.25863002227171,1,0,1,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,33,1,0,0,10,11,0,0,0,0,0,0,1
"2291",5518,3,6,1,0,1.84385767969487,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,28,0,0,1,13,13,1,1,1,1,1,1,0
"2292",5519,5,3,1,1,4.40241086859688,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,19,1,0,0,8,8,0,0,0,0,0,0,0
"2293",5522,2,67,1,0,2.38784855233853,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,3,18,0,0,0,12,12,0,0,1,1,1,1,0
"2294",5534,8,15,0,1,4.52555412026726,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,21,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"2295",5535,9,3,0,1,4.0324,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,NA,0,1,0,8,9,0,0,0,0,0,0,0
"2296",5536,11,25,1,0,1.32071269487751,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,21,0,0,0,12,12,0,0,0,1,1,1,0
"2297",5537,11,4,1,0,1.32071269487751,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,22,1,0,0,12,12,0,0,0,1,1,1,0
"2298",5539,11,63,0,1,1.42092651757189,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,4,24,0,0,1,12,12,0,0,0,1,1,1,0
"2299",5540,1,32,0,1,6.48381497797357,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,26,0,1,0,14,14,1,1,1,1,1,1,0
"2300",5541,1,91,0,0,4.50690349185796,0,0,1,1,1,1,1,0,1,0,0,2,0,0,0,1,4,21,0,0,1,14,15,1,1,NA,1,1,NA,0
"2301",5543,2,82,0,1,3.16971046770601,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,31,0,0,0,14,15,1,1,1,1,1,1,0
"2302",5544,3,12,0,0,7.13184855233853,0,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,1,26,0,0,0,12,12,0,0,0,1,1,1,0
"2303",5546,1,33,0,0,4.38872246696035,0,0,0,0,1,1,1,0,1,0,0,2,0,1,0,0,2,21,0,1,0,12,13,1,1,1,1,1,1,0
"2304",5548,2,32,1,0,3.96213808463252,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,2,17,0,0,0,9,10,0,0,0,0,0,0,0
"2305",5550,2,8,0,0,4.72234031180401,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,20,1,0,0,12,12,0,0,0,1,1,1,0
"2306",5551,2,13,1,0,5.01254801762115,0,0,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,21,0,0,1,12,12,0,0,0,1,1,1,0
"2307",5553,3,24,1,0,5.54699331848552,0,0,1,0,NA,NA,0,0,0,1,0,3,0,1,0,0,2,28,0,0,0,12,12,0,0,0,1,1,1,1
"2308",5554,3,42,1,1,5.96134801762114,0,0,1,0,NA,NA,0,0,0,1,0,3,0,0,1,0,3,30,0,1,0,9,10,0,0,0,0,0,0,1
"2309",5556,3,8,1,1,2.49515531097381,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,20,0,0,1,9,10,0,0,0,0,0,0,0
"2310",5558,3,1,0,1,1.39150289532294,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,24,1,0,0,12,12,0,0,0,1,1,1,0
"2311",5561,4,6,0,0,0.734627606085769,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,21,0,0,1,12,12,0,0,0,1,1,1,0
"2312",5566,0,39,0,0,2.64142538975501,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,27,0,0,0,11,11,0,0,0,0,0,0,0
"2313",5567,4,81,0,1,2.06031180400891,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,4,41,0,0,0,15,16,1,1,1,1,1,1,0
"2314",5568,0,47,1,0,4.65762538975501,0,0,1,0,1,0,1,0,1,0,0,2,0,0,1,0,3,22,1,0,0,12,12,0,0,0,1,1,1,0
"2315",5569,0,35,0,1,2.84185303514377,0,0,1,1,NA,NA,0,1,0,0,0,1,0,1,0,0,2,20,0,0,1,12,12,0,0,0,1,1,1,1
"2316",5572,0,54,0,0,4.82746904231626,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,25,1,0,0,12,12,0,0,0,1,1,1,0
"2317",5575,5,58,0,0,4.91912650334076,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3,26,1,0,0,12,12,0,0,0,1,1,1,0
"2318",5578,2,6,0,0,3.37732650334076,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,27,0,1,0,11,12,0,0,0,0,0,0,0
"2319",5579,3,45,0,1,5.81113585746102,0,0,0,0,1,0,1,0,0,1,0,3,0,0,1,0,3,17,1,0,0,12,12,0,0,0,1,1,1,0
"2320",5580,3,29,0,1,2.84953480176211,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,2,26,0,1,0,10,11,0,0,0,0,0,0,0
"2321",5581,3,21,0,0,4.48737357672658,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,2,21,0,0,1,10,11,0,0,0,0,0,0,0
"2322",5582,2,25,0,0,3.16971046770601,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,20,0,0,0,12,12,0,0,0,1,1,1,0
"2323",5585,0,18,0,1,4.744,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,24,0,1,0,12,12,0,0,0,1,1,1,0
"2324",5586,1,30,0,1,9.50913140311804,0,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,21,0,0,0,12,12,0,0,0,1,1,1,0
"2325",5589,4,7,0,0,2.6092,0,0,NA,NA,1,0,1,1,0,0,0,1,1,0,0,0,1,29,1,0,0,9,10,0,0,0,0,0,0,0
"2326",5591,2,56,0,0,1.37576,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3,38,0,0,1,12,12,0,1,1,1,1,1,0
"2327",5598,2,35,1,1,3.77544974736457,0,0,1,0,1,1,1,0,1,0,0,2,0,1,0,0,2,37,0,0,1,12,12,0,0,0,1,1,1,0
"2328",5603,2,13,0,1,0.792427616926503,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,25,0,0,0,9,10,0,0,0,0,0,0,0
"2329",5605,2,5,0,0,2.41170748898678,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,22,0,0,1,10,11,0,0,0,0,0,0,0
"2330",5606,4,5,0,0,4.87290155902004,0,0,0,0,NA,NA,0,0,1,0,0,2,1,0,0,0,1,18,0,0,0,12,12,0,0,0,1,1,1,1
"2331",5607,4,23,0,1,8.23146696035242,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,2,23,0,1,0,12,12,0,0,0,1,1,1,0
"2332",5608,1,2,0,1,2.37728285077951,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,21,0,0,0,12,12,0,0,0,1,1,1,0
"2333",5609,1,11,0,0,2.8464,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,22,1,0,0,9,10,0,0,0,0,0,0,0
"2334",5611,2,8,1,1,2.01116395265373,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,20,0,0,1,12,12,0,1,1,1,1,1,0
"2335",5613,8,1,1,1,3.16971046770601,1,0,1,0,1,0,1,0,1,0,0,2,1,0,0,0,1,22,0,1,0,9,10,0,0,0,0,0,0,0
"2336",5614,7,14,0,0,3.13480176211454,1,0,1,0,1,0,1,0,1,0,0,2,1,0,0,0,1,25,0,0,1,12,12,0,0,0,1,1,1,0
"2337",5619,4,13,1,0,6.57001737193764,1,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,27,0,1,0,12,13,1,1,1,1,1,1,0
"2338",5621,2,37,1,1,4.73642172523962,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,24,0,0,1,13,14,1,1,1,1,1,1,0
"2339",5622,2,27,1,1,4.73642172523962,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,2,24,0,0,1,13,14,1,1,1,1,1,1,0
"2340",5625,3,57,1,1,8.70613808463252,0,0,0,0,1,0,1,0,0,0,1,4,0,0,1,0,3,24,1,0,0,12,12,0,0,0,1,1,1,0
"2341",5626,5,27,1,0,8.4913400233635,0,0,1,0,1,0,1,0,0,0,1,4,0,1,0,0,2,28,0,0,1,12,12,0,0,0,1,1,1,0
"2342",5628,2,40,1,1,4.49042316258352,0,0,1,0,1,1,1,0,1,0,0,2,0,1,0,0,2,31,0,0,0,10,11,0,0,0,0,0,0,0
"2343",5630,4,4,1,1,2.84185303514377,1,0,0,0,NA,NA,1,1,0,0,0,1,1,0,0,0,1,26,0,0,1,12,12,0,0,0,1,1,1,1
"2344",5631,2,52,1,0,2.31895207667732,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,24,0,0,1,10,11,0,0,0,0,0,0,0
"2345",5633,3,11,1,1,3.92816784140969,1,0,NA,NA,NA,NA,0,0,1,0,0,2,1,0,0,0,1,32,0,1,0,12,12,0,0,0,1,1,1,1
"2346",5635,2,5,1,1,1.46290748898678,1,0,NA,NA,NA,NA,0,1,0,0,0,1,1,0,0,0,1,26,0,0,1,12,12,0,0,0,1,1,1,1
"2347",5637,3,7,0,1,3.046203755902,1,0,0,0,1,0,1,0,1,0,0,2,1,0,0,0,1,16,1,0,0,12,12,0,0,0,1,1,1,0
"2348",5641,3,11,1,0,1.32071269487751,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,22,0,0,0,13,13,1,1,1,1,1,1,0
"2349",5645,2,39,1,0,6.06061674008811,1,0,1,1,1,0,1,0,0,1,0,3,0,1,0,0,2,20,0,1,0,13,14,1,1,1,1,1,1,0
"2350",5646,3,26,1,0,2.99060088105727,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,2,18,0,1,0,12,12,0,0,0,1,1,1,0
"2351",5647,3,27,1,0,3.13480176211454,1,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,2,18,0,0,1,12,12,0,0,0,1,1,1,0
"2352",5650,2,6,1,1,7.42240534521158,0,0,0,0,NA,NA,0,0,0,0,1,4,1,0,0,0,1,21,0,0,0,11,12,0,0,0,0,0,0,1
"2353",5653,2,58,1,1,2.372,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,3,42,0,1,0,9,10,0,0,0,0,0,0,0
"2354",5670,2,28,1,0,11.5174071269488,0,0,1,1,0,0,1,0,0,0,1,4,0,1,0,0,2,32,1,0,0,15,16,1,1,1,1,1,1,0
"2355",5671,2,74,1,1,10.1719092511013,0,0,1,1,0,0,1,0,0,0,1,4,0,0,0,1,4,34,0,1,0,12,13,1,1,1,1,1,1,0
"2356",5672,3,64,1,1,13.9995545657016,0,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0,3,24,0,0,0,12,12,0,0,0,1,1,1,0
"2357",5673,3,69,1,0,14.1157772828508,0,0,1,1,1,0,1,0,0,0,1,4,0,0,0,1,4,26,1,0,0,14,14,1,1,1,1,1,1,0
"2358",5674,3,48,1,0,14.2092651757188,0,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0,3,26,0,0,1,10,11,0,0,0,0,0,0,0
"2359",5677,1,44,1,1,9.3829557641694,0,0,1,0,0,0,1,0,0,0,1,4,0,0,1,0,3,19,0,0,1,12,12,0,0,0,1,1,1,0
"2360",5681,2,5,1,0,1.26788418708241,0,0,0,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,24,0,0,0,9,10,0,0,NA,0,0,NA,1
"2361",5682,9,13,1,0,3.12330748898678,0,0,0,0,1,0,1,0,1,0,0,2,1,0,0,0,1,35,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"2362",5686,9,80,1,0,3.1017349701559,0,0,NA,NA,NA,NA,0,0,1,0,0,2,0,0,0,1,4,35,1,0,0,12,13,1,1,1,1,1,1,1
"2363",5687,9,32,1,0,3.1017349701559,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,35,1,0,0,11,12,0,0,0,0,0,0,0
"2364",5693,3,69,1,1,1.96223567928731,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,4,31,0,1,0,10,11,0,0,NA,0,0,NA,0
"2365",5694,6,43,1,1,6.93418149779736,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,3,18,0,1,0,12,13,1,0,NA,1,1,NA,0
"2366",5701,1,78,1,0,10.2508017621145,0,0,1,0,0,0,1,0,0,0,1,4,0,0,0,1,4,23,0,1,0,15,16,1,1,1,1,1,1,0
"2367",5712,1,71,0,0,3.83825523385301,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,23,1,0,0,12,12,0,0,0,1,1,1,0
"2368",5715,2,35,0,0,1.32071269487751,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2,24,0,0,0,12,12,0,0,0,1,1,1,0
"2369",5716,1,5,0,0,0.75904,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,29,1,0,0,12,13,1,1,1,1,1,1,0
"2370",5717,3,63,0,0,11.0841365638767,0,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0,3,31,0,1,0,13,13,1,1,1,1,1,1,0
"2371",5718,2,80,0,0,5.54699331848552,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,1,4,26,1,0,0,12,12,0,0,0,1,1,1,0
"2372",11750,3,45,1,1,19.8106904231626,0,0,1,0,1,0,1,0,0,0,1,4,0,1,0,0,2,37,0,0,0,11,12,0,0,0,0,0,0,0
"2373",11755,2,1,1,1,8.44251523553504,0,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,1,33,0,0,1,11,11,0,0,0,0,0,0,0
"2374",11758,1,70,1,1,6.2413101856413,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,1,4,24,0,0,1,15,16,1,1,1,1,1,1,0
"2375",11759,3,32,1,1,5.76766801311734,0,0,0,0,1,0,1,0,0,1,0,3,0,1,0,0,2,21,0,0,1,12,12,0,0,0,1,1,1,0
"2376",11761,3,15,1,0,2.86311894273128,1,0,NA,NA,NA,NA,0,1,0,0,0,1,1,0,0,0,1,19,0,0,1,13,13,1,1,1,1,1,1,1
"2377",11763,7,49,1,1,2.90556792873051,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,3,36,0,0,0,13,14,1,1,1,1,1,1,0
"2378",11764,9,2,1,0,1.35663608017817,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,31,0,0,0,10,11,0,0,0,0,0,0,0
"2379",11765,9,10,1,0,0.887270418150343,1,0,NA,NA,NA,NA,0,1,0,0,0,1,1,0,0,0,1,35,0,0,1,11,11,0,0,0,0,0,0,1
"2380",11773,7,11,1,0,1.053168,0,1,0,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,20,0,1,0,8,9,0,0,0,0,0,0,1
"2381",11775,1,81,1,1,5.4556,0,0,1,1,NA,NA,1,0,0,1,0,3,0,0,0,1,4,31,0,0,1,13,14,1,1,1,1,1,1,1
"2382",11780,5,77,1,1,15.8485523385301,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,30,0,0,0,15,16,1,1,1,1,1,1,0
"2383",11781,5,45,1,0,NA,0,0,1,1,NA,NA,1,0,0,0,1,4,0,0,1,0,3,30,0,0,1,14,15,1,1,1,1,1,1,1
"2384",11784,5,16,1,0,4.72234031180401,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,38,1,0,0,10,13,1,1,1,0,0,0,0
"2385",11785,2,20,1,0,3.96213808463252,0,1,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,29,1,0,0,12,12,0,0,0,1,1,1,0
"2386",11786,2,29,1,0,8.60267723184755,0,1,0,0,0,0,1,0,0,0,1,4,0,1,0,0,2,31,0,0,1,12,12,0,0,0,1,1,1,0
"2387",11789,5,52,0,0,4.75456570155902,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,0,3,19,0,0,0,12,12,0,0,0,1,1,1,0
"2388",11790,2,36,0,1,4.46464285077951,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,2,34,1,0,0,12,12,0,0,0,1,1,1,0
"2389",11791,2,56,0,1,4.57233705366568,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,36,0,0,1,15,16,1,1,1,1,1,1,0
"2390",11793,4,9,1,1,1.98106904231626,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,26,0,0,0,11,12,0,0,0,0,0,0,0
"2391",11794,4,19,1,0,1.98106904231626,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,32,0,1,0,10,11,0,0,0,0,0,0,0
"2392",11796,3,92,1,1,3.09822907488987,1,0,1,1,1,1,0,0,1,0,0,2,0,0,0,1,4,20,0,1,0,14,15,1,1,1,1,1,1,0
"2393",11797,3,29,1,0,3.61734089597613,1,0,1,1,1,1,0,0,1,0,0,2,0,1,0,0,2,21,0,0,1,12,13,1,1,1,1,1,1,0
"2394",11801,2,9,1,1,4.36782378854626,1,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,1,24,0,1,0,11,12,0,0,0,0,0,0,0
"2395",11806,1,29,0,1,4.25885687745422,0,0,1,0,1,0,1,0,1,0,0,2,0,1,0,0,2,19,0,0,1,13,13,1,1,1,1,1,1,0
"2396",11807,1,28,1,0,6.32285175437362,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,18,0,0,1,12,13,1,1,1,1,1,1,0
"2397",11809,1,71,1,1,4.25288105726872,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,4,25,0,1,0,14,15,1,1,1,1,1,1,0
"2398",11814,4,2,1,0,5.1681386784141,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,NA,0,1,0,8,9,0,0,0,0,0,0,0
"2399",11818,2,11,0,0,2.30084,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,26,1,0,0,10,10,0,0,0,0,0,0,0
"2400",11819,4,42,1,0,6.60356347438753,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,2,27,0,0,0,12,12,0,0,0,1,1,1,0
"2401",11820,3,61,0,1,7.92427616926503,0,0,1,1,1,1,1,0,0,0,1,4,0,0,1,0,3,28,0,0,0,14,15,1,1,1,1,1,1,0
"2402",11822,3,35,0,1,4.46448017621145,0,0,1,0,1,1,1,0,1,0,0,2,0,1,0,0,2,28,0,1,0,12,13,1,1,1,1,1,1,0
"2403",11824,4,35,1,1,10.7508026431718,0,0,NA,NA,1,1,1,0,0,0,1,4,0,1,0,0,2,33,0,1,0,14,15,1,1,1,1,1,1,0
