"","id","hisp","age97","momageatbirth","age98","age99","age00","age01","age02","age03","male","white","black","intact97","afqtq","afqt1","afqt2","afqt3","afqt4","cvhhlt18","msa12","hhinccat","hhinccat1","hhinccat2","hhinccat3","hhinccat4","hhnetworthcat","hhnetworthcat1","hhnetworthcat2","hhnetworthcat3","hhnetworthcat4","age04","b1980","b1981","b1982","b1983","b1984","Dhgacoll2122","Dhgc12_2122","momhs2","momcoll2","other"
"4338",5481,0,16,30,18,19,20,21,22,23,1,1,0,1,4,0,0,0,1,3,0,2,0,1,0,0,4,0,0,0,1,24,1,0,0,0,0,1,1,1,1,0
"4339",5482,0,14,32,16,17,18,19,20,21,0,1,0,1,1,1,0,0,0,3,0,2,0,1,0,0,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"4340",5483,0,12,34,13,15,16,16,18,18,1,1,0,1,2,0,1,0,0,3,0,2,0,1,0,0,4,0,0,0,1,19,0,0,0,0,1,NA,NA,1,1,0
"4341",5484,0,16,28,18,19,20,21,21,23,1,1,0,1,2,0,1,0,0,2,0,4,0,0,0,1,4,0,0,0,1,24,1,0,0,0,0,0,1,1,0,0
"4342",5487,0,16,20,18,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,2,0,1,0,0,24,1,0,0,0,0,NA,NA,1,0,0
"4343",5488,0,14,18,15,16,17,18,19,20,1,1,0,1,2,0,1,0,0,2,0,2,0,1,0,0,2,0,1,0,0,NA,0,0,0,1,0,NA,NA,0,0,0
"4344",5489,0,12,19,14,15,16,17,18,19,0,1,0,1,2,0,1,0,0,2,0,2,0,1,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,0,0,0
"4345",5490,0,13,28,14,15,16,17,18,19,0,1,0,1,4,0,0,0,1,3,0,3,0,0,1,0,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,0,0
"4346",5491,0,14,18,16,17,18,19,20,21,1,0,0,0,4,0,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,1,0,1
"4347",5492,0,16,23,18,19,20,21,NA,NA,1,1,0,1,4,0,0,0,1,1,0,2,0,1,0,0,4,0,0,0,1,NA,1,0,0,0,0,1,1,1,0,0
"4348",5494,0,14,27,16,17,17,19,19,20,1,1,0,0,1,1,0,0,0,2,1,1,1,0,0,0,1,1,0,0,0,21,0,0,0,1,0,0,1,1,0,0
"4349",5495,0,15,26,16,17,18,19,20,21,0,1,0,0,1,1,0,0,0,2,0,3,0,0,1,0,4,0,0,0,1,22,0,0,1,0,0,0,1,1,1,0
"4350",5496,0,16,31,17,18,19,21,21,22,0,1,0,0,2,0,1,0,0,1,0,NA,NA,NA,NA,NA,2,0,1,0,0,23,0,1,0,0,0,1,1,1,1,0
"4351",5497,0,15,23,16,17,19,20,21,21,1,1,0,1,2,0,1,0,0,1,0,2,0,1,0,0,3,0,0,1,0,22,0,1,0,0,0,0,1,1,0,0
"4352",5498,0,15,20,17,18,19,20,21,22,0,1,0,0,3,0,0,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,1,0,0,0,1,1,1,0,0
"4353",5499,0,13,22,14,15,17,18,18,19,1,1,0,0,1,1,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,0,0
"4354",5500,0,13,19,14,15,16,18,18,19,1,1,0,1,3,0,0,1,0,3,0,3,0,0,1,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"4355",5502,0,15,25,17,18,19,20,21,22,1,1,0,1,1,1,0,0,0,4,0,1,1,0,0,0,2,0,1,0,0,23,0,1,0,0,0,0,1,1,0,0
"4356",5503,0,14,26,16,17,18,19,20,21,0,1,0,1,3,0,0,1,0,4,0,1,1,0,0,0,2,0,1,0,0,22,0,0,1,0,0,0,1,1,0,0
"4357",5504,0,12,28,14,15,16,17,18,19,0,1,0,1,3,0,0,1,0,4,0,1,1,0,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"4358",5505,0,15,28,17,18,19,20,21,22,0,1,0,1,3,0,0,1,0,1,0,3,0,0,1,0,4,0,0,0,1,23,0,1,0,0,0,1,1,1,0,0
"4359",5506,0,16,25,18,19,20,21,22,23,0,1,0,1,2,0,1,0,0,3,0,2,0,1,0,0,2,0,1,0,0,24,1,0,0,0,0,0,1,1,0,0
"4360",5507,0,14,27,16,17,18,19,NA,NA,0,1,0,1,2,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,1,0,0
"4361",5508,0,13,28,15,16,17,18,19,20,0,1,0,1,1,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,0,1,1,0,0
"4362",5509,0,16,24,18,19,20,21,22,23,1,1,0,1,2,0,1,0,0,2,0,3,0,0,1,0,3,0,0,1,0,24,1,0,0,0,0,1,1,1,0,0
"4363",5510,0,12,28,14,15,16,17,18,19,1,1,0,1,2,0,1,0,0,2,0,3,0,0,1,0,3,0,0,1,0,20,0,0,0,0,1,NA,NA,1,0,0
"4364",5511,0,15,27,16,17,19,20,21,22,1,1,0,1,1,1,0,0,0,1,0,3,0,0,1,0,4,0,0,0,1,22,0,0,1,0,0,0,1,1,1,0
"4365",5512,0,16,25,18,19,20,21,22,23,1,1,0,1,4,0,0,0,1,1,0,2,0,1,0,0,2,0,1,0,0,24,1,0,0,0,0,1,1,1,1,0
"4366",5513,0,14,30,16,17,NA,19,20,NA,0,1,0,1,2,0,1,0,0,2,0,3,0,0,1,0,3,0,0,1,0,NA,0,0,1,0,0,NA,NA,1,0,0
"4367",5514,0,12,32,14,15,NA,NA,NA,NA,0,1,0,1,1,1,0,0,0,2,0,3,0,0,1,0,3,0,0,1,0,NA,0,0,0,0,1,NA,NA,1,0,0
"4368",5515,0,14,26,16,17,18,19,20,21,1,1,0,1,1,1,0,0,0,2,0,1,1,0,0,0,2,0,1,0,0,22,0,0,1,0,0,0,1,1,0,0
"4369",5516,0,13,28,15,16,17,18,19,20,1,1,0,1,1,1,0,0,0,2,0,1,1,0,0,0,2,0,1,0,0,21,0,0,0,1,0,0,1,0,0,0
"4370",5517,0,16,18,17,18,20,21,21,23,1,1,0,0,3,0,0,1,0,3,0,1,1,0,0,0,1,1,0,0,0,23,1,0,0,0,0,0,0,0,0,0
"4371",5518,0,16,18,17,18,20,21,21,22,1,1,0,0,1,1,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,23,1,0,0,0,0,0,1,0,0,0
"4372",5519,0,12,22,14,15,16,17,18,19,1,1,0,0,2,0,1,0,0,3,0,1,1,0,0,0,1,1,0,0,0,NA,0,0,0,0,1,NA,NA,0,0,0
"4373",5520,0,13,31,15,16,17,18,19,20,1,1,0,0,4,0,0,0,1,2,0,1,1,0,0,0,1,1,0,0,0,21,0,0,0,1,0,0,1,1,0,0
"4374",5521,1,13,17,15,15,17,17,18,19,1,0,0,0,1,1,0,0,0,6,0,1,1,0,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,0,0,0
"4375",5522,0,17,20,18,19,20,21,22,23,1,1,0,0,3,0,0,1,0,2,0,1,1,0,0,0,2,0,1,0,0,24,1,0,0,0,0,0,1,1,0,0
"4376",5523,0,13,24,15,16,17,18,19,20,1,1,0,0,4,0,0,0,1,2,0,1,1,0,0,0,2,0,1,0,0,21,0,0,0,1,0,0,1,1,0,0
"4377",5524,0,12,19,14,15,16,17,18,19,1,1,0,0,3,0,0,1,0,2,0,3,0,0,1,0,2,0,1,0,0,NA,0,0,0,0,1,NA,NA,1,0,0
"4378",5525,0,13,22,15,16,17,18,19,20,1,1,0,0,2,0,1,0,0,2,0,1,1,0,0,0,2,0,1,0,0,21,0,0,0,1,0,0,1,1,0,0
"4379",5526,0,12,23,14,15,16,17,18,19,0,1,0,0,3,0,0,1,0,2,0,1,1,0,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"4380",5527,1,14,38,NA,NA,NA,NA,NA,NA,0,0,0,0,3,0,0,1,0,1,0,NA,NA,NA,NA,NA,1,1,0,0,0,NA,0,0,1,0,0,NA,NA,0,0,0
"4381",5528,0,17,22,18,19,20,21,22,23,0,1,0,0,3,0,0,1,0,2,0,2,0,1,0,0,2,0,1,0,0,24,1,0,0,0,0,1,1,1,0,0
"4382",5529,0,13,26,14,15,16,17,18,19,1,1,0,0,2,0,1,0,0,2,0,2,0,1,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"4383",5530,0,13,20,14,15,16,17,18,19,0,1,0,1,2,0,1,0,0,3,0,1,1,0,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,0,0,0
"4384",5531,0,17,19,18,20,21,22,23,24,0,1,0,0,3,0,0,1,0,2,0,2,0,1,0,0,NA,NA,NA,NA,NA,25,1,0,0,0,0,0,1,1,0,0
"4385",5532,0,14,22,15,17,18,19,20,20,1,1,0,0,2,0,1,0,0,2,0,2,0,1,0,0,NA,NA,NA,NA,NA,21,0,0,1,0,0,0,1,1,0,0
"4386",5533,0,12,21,14,15,16,17,18,19,1,1,0,0,4,0,0,0,1,3,0,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,0
"4387",5534,0,12,33,14,15,16,17,18,19,0,1,0,0,2,0,1,0,0,1,0,1,1,0,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"4388",5535,0,12,19,14,15,16,17,18,19,0,1,0,1,2,0,1,0,0,3,0,1,1,0,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"4389",5536,1,15,37,16,17,18,19,20,21,1,0,0,0,4,0,0,0,1,3,0,1,1,0,0,0,1,1,0,0,0,22,0,0,1,0,0,1,1,1,0,0
"4390",5537,1,13,39,15,16,17,18,19,20,1,0,0,0,3,0,0,1,0,3,0,1,1,0,0,0,1,1,0,0,0,21,0,0,0,1,0,1,1,1,0,0
"4391",5538,0,15,18,16,17,19,19,20,21,1,1,0,0,2,0,1,0,0,1,1,3,0,0,1,0,2,0,1,0,0,22,0,0,1,0,0,0,1,1,0,0
"4392",5539,0,12,25,14,15,16,17,18,19,1,1,0,1,2,0,1,0,0,2,0,3,0,0,1,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"4393",5540,0,13,25,14,15,17,18,19,20,0,1,0,1,4,0,0,0,1,2,0,2,0,1,0,0,2,0,1,0,0,20,0,0,0,1,0,NA,NA,1,1,0
"4394",5541,0,16,23,18,19,20,21,22,23,1,1,0,1,4,0,0,0,1,2,0,3,0,0,1,0,4,0,0,0,1,24,1,0,0,0,0,1,1,1,0,0
"4395",5542,0,12,27,14,15,16,17,18,19,1,1,0,1,4,0,0,0,1,2,0,3,0,0,1,0,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,0,0
"4396",5543,0,15,30,17,18,19,20,21,22,0,1,0,1,4,0,0,0,1,1,0,3,0,0,1,0,4,0,0,0,1,23,0,1,0,0,0,0,1,1,1,0
"4397",5544,0,13,23,15,16,17,18,19,20,0,1,0,1,4,0,0,0,1,2,0,3,0,0,1,0,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,0
"4398",5545,0,13,26,15,16,17,18,19,20,1,1,0,0,2,0,1,0,0,2,0,2,0,1,0,0,4,0,0,0,1,21,0,0,0,1,0,0,1,1,0,0
"4399",5546,0,12,28,14,15,16,17,18,19,1,1,0,1,4,0,0,0,1,1,0,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,0,0
"4400",5547,0,16,21,18,18,20,21,22,22,1,1,0,1,2,0,1,0,0,3,0,2,0,1,0,0,3,0,0,1,0,23,1,0,0,0,0,0,1,1,0,0
"4401",5548,0,16,16,17,19,20,21,21,22,0,1,0,1,1,1,0,0,0,4,0,2,0,1,0,0,3,0,0,1,0,24,0,1,0,0,0,0,1,0,0,0
"4402",5549,0,14,18,16,17,18,19,20,21,1,1,0,1,1,1,0,0,0,4,0,2,0,1,0,0,3,0,0,1,0,23,0,0,1,0,0,0,0,0,0,0
"4403",5550,0,13,19,15,16,17,18,19,20,1,1,0,1,1,1,0,0,0,4,0,2,0,1,0,0,3,0,0,1,0,21,0,0,0,1,0,0,1,0,0,0
"4404",5551,0,15,22,17,18,19,20,21,22,0,1,0,0,4,0,0,0,1,3,NA,3,0,0,1,0,NA,NA,NA,NA,NA,23,0,1,0,0,0,0,1,NA,NA,0
"4405",5552,0,13,24,15,16,17,18,19,20,1,1,0,0,3,0,0,1,0,3,NA,3,0,0,1,0,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,NA,NA,0
"4406",5553,0,13,24,15,16,17,18,19,20,1,1,0,0,3,0,0,1,0,3,NA,3,0,0,1,0,NA,NA,NA,NA,NA,21,0,0,0,1,0,0,1,NA,NA,0
"4407",5554,0,12,18,14,15,16,17,19,19,1,0,1,0,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"4408",5555,0,16,22,18,19,20,21,22,23,1,1,0,0,1,1,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,0,1,1,1,0
"4409",5556,0,15,23,17,18,19,20,21,22,1,1,0,0,3,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,0,1,1,1,0
"4410",5557,0,17,22,18,19,20,21,22,23,1,1,0,0,2,0,1,0,0,2,0,2,0,1,0,0,3,0,0,1,0,24,1,0,0,0,0,0,1,1,0,0
"4411",5558,0,16,22,17,19,20,21,22,22,0,0,1,1,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,0,0
"4412",5560,0,15,23,17,18,19,20,21,22,0,0,1,1,1,1,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,1,1,0
"4413",5561,0,15,31,17,18,19,20,NA,NA,1,1,0,0,3,0,0,1,0,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,23,0,1,0,0,0,NA,NA,NA,NA,0
"4414",5562,0,14,NA,15,16,17,18,19,20,0,1,0,0,4,0,0,0,1,2,0,2,0,1,0,0,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,0
"4415",5563,0,16,19,17,18,20,21,21,22,0,1,0,0,2,0,1,0,0,4,NA,NA,NA,NA,NA,NA,2,0,1,0,0,23,0,1,0,0,0,0,1,0,0,0
"4416",5564,0,15,NA,16,17,18,19,20,21,0,1,0,0,3,0,0,1,0,4,NA,NA,NA,NA,NA,NA,2,0,1,0,0,22,0,0,1,0,0,0,0,0,0,0
"4417",5565,0,13,NA,15,16,17,18,19,20,0,1,0,0,1,1,0,0,0,4,NA,NA,NA,NA,NA,NA,2,0,1,0,0,21,0,0,0,1,0,0,NA,0,0,0
"4418",5566,0,13,21,14,15,16,17,18,19,1,1,0,0,3,0,0,1,0,2,0,4,0,0,0,1,3,0,0,1,0,20,0,0,0,0,1,NA,NA,NA,NA,0
"4419",5568,0,14,19,15,16,17,18,19,20,1,0,1,1,1,1,0,0,0,3,0,3,0,0,1,0,2,0,1,0,0,21,0,0,0,1,0,0,1,1,0,0
"4420",5569,0,14,15,16,17,18,19,20,21,1,0,1,0,1,1,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,0,1,1,0,0
"4421",5570,0,13,30,15,16,17,18,19,20,0,1,0,0,1,1,0,0,0,1,0,2,0,1,0,0,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,0
"4422",5571,0,15,29,17,18,19,19,20,21,0,1,0,0,3,0,0,1,0,1,0,3,0,0,1,0,4,0,0,0,1,22,0,1,0,0,0,1,1,1,1,0
"4423",5572,0,14,36,16,17,18,19,NA,NA,0,0,1,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,0,1,NA,NA,0
"4424",5573,0,16,18,18,19,20,21,22,23,0,0,1,1,2,0,1,0,0,4,0,3,0,0,1,0,3,0,0,1,0,24,1,0,0,0,0,1,1,1,0,0
"4425",5574,0,14,21,15,16,17,18,19,20,1,0,1,1,1,1,0,0,0,4,0,3,0,0,1,0,3,0,0,1,0,21,0,0,0,1,0,0,1,1,0,0
"4426",5575,0,14,21,15,16,17,18,19,20,0,0,1,1,3,0,0,1,0,4,0,3,0,0,1,0,3,0,0,1,0,21,0,0,0,1,0,1,1,1,0,0
"4427",5576,0,13,29,14,16,16,17,19,19,0,0,1,1,3,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,0,1,1,1,0
"4428",5577,0,12,21,14,15,16,17,18,19,1,0,1,0,2,0,1,0,0,2,0,NA,NA,NA,NA,NA,1,1,0,0,0,NA,0,0,0,0,1,NA,NA,1,0,0
"4429",5578,0,13,32,14,15,16,17,19,19,0,0,1,1,3,0,0,1,0,2,0,3,0,0,1,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"4430",5579,0,14,25,16,17,18,19,20,21,1,1,0,1,2,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,0,1,1,1,0
"4431",5580,0,15,22,16,17,18,19,20,22,0,1,0,1,3,0,0,1,0,2,0,1,1,0,0,0,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,0,0,0
"4432",5581,0,16,29,17,18,19,20,21,22,1,1,0,1,4,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,1,1,0
"4433",5583,0,15,34,17,18,19,20,21,22,0,1,0,1,3,0,0,1,0,2,NA,1,1,0,0,0,NA,NA,NA,NA,NA,23,0,1,0,0,0,1,1,1,0,0
"4434",5584,0,14,35,16,17,18,19,20,21,0,1,0,1,2,0,1,0,0,2,NA,1,1,0,0,0,NA,NA,NA,NA,NA,22,0,0,1,0,0,0,1,1,0,0
"4435",5586,0,14,23,16,17,18,19,20,21,1,1,0,1,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,2,0,1,0,0,22,0,0,1,0,0,0,0,0,0,0
"4436",5587,0,15,15,16,17,19,NA,NA,22,0,1,0,0,2,0,1,0,0,2,NA,1,1,0,0,0,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,0,0,0
"4437",5589,0,13,28,15,16,17,18,19,20,0,0,1,1,3,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,0
"4438",5590,0,16,14,18,19,20,21,22,23,0,0,1,0,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,2,0,1,0,0,24,1,0,0,0,0,1,1,1,0,0
"4439",5591,0,13,33,14,15,16,17,18,19,1,0,1,1,1,1,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"4440",5592,0,16,20,18,19,20,NA,NA,23,1,0,1,1,1,1,0,0,0,1,0,2,0,1,0,0,2,0,1,0,0,24,1,0,0,0,0,NA,NA,1,0,0
"4441",5593,0,14,NA,16,17,18,19,20,21,1,0,1,0,1,1,0,0,0,2,0,NA,NA,NA,NA,NA,2,0,1,0,0,22,0,0,1,0,0,0,1,0,0,0
"4442",5594,0,13,17,14,15,16,17,18,19,0,1,0,1,3,0,0,1,0,2,0,1,1,0,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,0,0,0
"4443",5595,0,16,22,18,19,20,21,22,23,1,1,0,1,4,0,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,0,0
"4444",5596,0,13,25,15,16,17,18,19,20,1,0,1,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,0,1,1,1,0
"4445",5597,0,17,22,18,19,20,21,22,23,0,0,1,0,1,1,0,0,0,2,0,NA,NA,NA,NA,NA,1,1,0,0,0,24,1,0,0,0,0,0,1,1,0,0
"4446",5598,0,16,23,17,18,20,20,21,22,1,0,1,0,1,1,0,0,0,2,0,NA,NA,NA,NA,NA,1,1,0,0,0,23,0,1,0,0,0,0,1,1,0,0
"4447",5599,0,14,20,15,16,17,18,19,20,1,0,1,0,1,1,0,0,0,4,0,1,1,0,0,0,2,0,1,0,0,21,0,0,0,1,0,0,1,1,0,0
"4448",5600,0,13,21,14,15,16,17,18,19,1,0,1,0,1,1,0,0,0,4,0,1,1,0,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"4449",5601,0,16,17,18,19,20,21,22,23,0,0,1,0,2,0,1,0,0,1,0,2,0,1,0,0,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,0,0
"4450",5602,0,16,26,17,19,20,21,22,23,1,0,1,1,2,0,1,0,0,3,0,3,0,0,1,0,2,0,1,0,0,24,1,0,0,0,0,0,1,1,0,0
"4451",5603,0,17,23,18,19,20,21,22,23,0,0,1,0,1,1,0,0,0,2,0,1,1,0,0,0,2,0,1,0,0,25,1,0,0,0,0,0,0,0,0,0
"4452",5604,0,13,20,15,16,17,18,19,20,1,0,1,1,1,1,0,0,0,2,0,2,0,1,0,0,3,0,0,1,0,21,0,0,0,1,0,1,1,1,0,0
"4453",5606,0,13,17,15,16,17,18,19,20,0,1,0,1,3,0,0,1,0,3,0,1,1,0,0,0,2,0,1,0,0,21,0,0,0,1,0,1,1,0,0,0
"4454",5607,0,12,23,13,15,16,16,18,18,1,0,1,1,2,0,1,0,0,2,0,2,0,1,0,0,1,1,0,0,0,19,0,0,0,0,1,NA,NA,1,0,0
"4455",5608,0,15,20,NA,18,19,20,21,22,0,0,1,0,1,1,0,0,0,2,0,1,1,0,0,0,2,0,1,0,0,23,0,1,0,0,0,1,1,1,0,0
"4456",5609,0,15,26,16,18,19,20,21,22,1,0,1,1,1,1,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,22,0,1,0,0,0,0,1,1,1,0
"4457",5610,0,13,24,15,16,17,18,19,20,0,0,1,0,4,0,0,0,1,1,0,2,0,1,0,0,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,0
"4458",5611,0,15,22,17,18,19,20,21,22,1,0,1,0,1,1,0,0,0,2,0,NA,NA,NA,NA,NA,2,0,1,0,0,23,0,1,0,0,0,0,0,1,0,0
"4459",5612,0,14,23,16,17,18,19,20,21,1,0,1,0,1,1,0,0,0,2,0,NA,NA,NA,NA,NA,2,0,1,0,0,22,0,0,1,0,0,0,1,1,0,0
"4460",5613,0,15,19,16,18,19,19,21,22,0,0,1,0,2,0,1,0,0,3,0,2,0,1,0,0,2,0,1,0,0,22,0,1,0,0,0,1,1,1,0,0
"4461",5614,0,14,27,15,16,18,19,20,21,1,1,0,1,2,0,1,0,0,2,0,4,0,0,0,1,4,0,0,0,1,21,0,0,1,0,0,1,1,1,1,0
"4462",5615,0,16,35,17,18,19,20,21,22,0,1,0,1,3,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,0,1,1,1,0
"4463",5616,0,13,28,15,16,17,18,19,20,0,1,0,0,3,0,0,1,0,2,0,2,0,1,0,0,NA,NA,NA,NA,NA,21,0,0,0,1,0,0,1,1,1,0
"4464",5618,0,16,21,18,19,20,21,22,23,0,1,0,0,4,0,0,0,1,1,0,1,1,0,0,0,3,0,0,1,0,24,1,0,0,0,0,1,1,1,1,0
"4465",5619,0,17,29,NA,NA,NA,NA,NA,NA,1,1,0,1,4,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,1,0,0
"4466",5620,0,13,34,15,16,17,18,19,20,0,1,0,0,2,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,1,0,0,0,21,0,0,0,1,0,1,1,1,0,0
"4467",5621,0,12,31,14,15,16,17,18,19,0,0,1,1,2,0,1,0,0,2,0,2,0,1,0,0,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,0,0,0
"4468",5622,0,12,26,14,15,16,17,18,19,0,0,1,1,4,0,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,0,0
"4469",5623,0,15,28,16,17,18,19,20,21,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,22,0,0,1,0,0,0,1,1,0,0
"4470",5624,0,16,27,18,19,20,21,22,23,0,0,1,1,1,1,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,0,1,1,1,0
"4471",5625,0,16,20,17,18,19,20,21,22,0,0,1,0,1,1,0,0,0,3,0,1,1,0,0,0,1,1,0,0,0,23,0,1,0,0,0,1,1,1,0,0
"4472",5626,0,12,24,14,15,16,17,18,19,1,0,1,0,1,1,0,0,0,3,0,1,1,0,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"4473",5628,0,14,17,16,17,18,19,20,21,0,0,1,0,2,0,1,0,0,2,0,1,1,0,0,0,2,0,1,0,0,22,0,0,1,0,0,1,1,1,1,0
"4474",5629,0,13,24,15,16,17,18,18,19,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,20,0,0,0,1,0,NA,NA,1,0,0
"4475",5630,0,15,35,17,18,19,20,21,22,1,1,0,1,2,0,1,0,0,1,0,2,0,1,0,0,3,0,0,1,0,23,0,1,0,0,0,1,1,1,0,0
"4476",5631,0,12,28,14,15,16,17,18,19,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,21,0,0,0,0,1,0,1,0,0,0
"4477",5632,0,13,20,15,16,17,18,19,20,0,0,1,0,1,1,0,0,0,3,0,1,1,0,0,0,1,1,0,0,0,21,0,0,0,1,0,1,1,1,1,0
"4478",5635,0,16,21,17,19,20,NA,NA,23,1,0,1,0,1,1,0,0,0,1,0,2,0,1,0,0,NA,NA,NA,NA,NA,24,1,0,0,0,0,NA,NA,1,0,0
"4479",5636,0,16,22,18,NA,20,21,22,23,1,0,1,0,2,0,1,0,0,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,24,1,0,0,0,0,0,1,NA,NA,0
"4480",5637,0,17,23,18,19,20,21,22,23,0,0,1,1,1,1,0,0,0,4,NA,1,1,0,0,0,2,0,1,0,0,24,1,0,0,0,0,0,1,1,0,0
"4481",5638,0,16,24,17,18,19,20,21,22,0,0,1,1,2,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,1,0,0,0,0,1,1,0,0
"4482",5639,0,14,26,16,17,18,19,20,21,1,0,1,1,3,0,0,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,1,0,0
"4483",5640,0,13,27,15,16,17,18,19,NA,1,0,1,1,2,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,0,1,1,0,0
"4484",5644,0,17,28,18,20,20,21,22,23,0,1,0,1,4,0,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,1,0
"4485",5645,0,13,22,15,16,NA,18,19,20,0,1,0,0,4,0,0,0,1,2,0,2,0,1,0,0,1,1,0,0,0,21,0,0,0,1,0,0,0,1,0,0
